player_code,first_name,web_name,second_name,position,team,round,value,fixture(s),round_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,defensive_contribution,expected_goals,expected_assists,expected_fpl_points_goals_conceded,expected_fpl_bonus,expected_fpl_points,fpl_points_actual_vs_expected,player_name
160,Alejandro,Garnacho,Garnacho Ferreyra,MID,Aston Villa,1,6000000,Brighton (A),1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,Alejandro Garnacho Ferreyra
160,Alejandro,Garnacho,Garnacho Ferreyra,MID,Aston Villa,2,6000000,Arsenal (H),1,12,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0,1.0,0.0,Alejandro Garnacho Ferreyra
200,Maxence,Lacroix,Lacroix,DEF,Chelsea,4,6000000,Hull City (H),1,4,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0,1.0,0.0,Maxence Lacroix
209,Brennan,Johnson,Johnson,MID,Everton,1,6000000,Crystal Palace (H),1,6,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0,1.0,0.0,Brennan Johnson
209,Brennan,Johnson,Johnson,MID,Everton,2,6000000,Bournemouth (A),1,28,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0,1.0,0.0,Brennan Johnson
222,Jørgen,Strand Larsen,Strand Larsen,FWD,Crystal Palace,3,6000000,Fulham (A),1,45,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0,1.0,0.0,Jørgen Strand Larsen
239,James,Garner,Garner,MID,Everton,2,6000000,Bournemouth (A),1,61,0,0,0,1,0,0,0,1,0,0,0,10,0.0,0.0,0.0,0,1.0,0.0,James Garner
371,Ryan,Gravenberch,Gravenberch,MID,Liverpool,3,6000000,Ipswich Town (A),1,26,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0,1.0,0.0,Ryan Gravenberch
461,Bazoumana,Touré,Touré,MID,Newcastle,2,6000000,Spurs (A),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,Bazoumana Touré
482,Callum,Hudson-Odoi,Hudson-Odoi,MID,Nott'm Forest,2,6000000,Liverpool (A),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,Callum Hudson-Odoi
594,Promise,David,David,FWD,Brighton,2,6000000,Chelsea (A),1,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,Promise David
634,Matias,Fernandez-Pardo,Fernandez-Pardo,FWD,Newcastle,3,6000000,Bournemouth (H),1,27,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,1.0,0.0,Matias Fernandez-Pardo
14,Eberechi,Eze,Eze,MID,Arsenal,4,6300000,Sunderland (A),1,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,Eberechi Eze
387,Nico,O'Reilly,O'Reilly,DEF,Man City,4,6400000,Man Utd (A),1,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,Nico O'Reilly
157,Estêvão,Estêvão,Almeida de Oliveira Gonçalves,MID,Chelsea,1,6500000,Fulham (A),1,7,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,1.0,0.0,Estêvão Almeida de Oliveira Gonçalves
238,Jack,Grealish,Grealish,MID,Everton,1,6500000,Bournemouth (H),1,8,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,1.0,0.0,Jack Grealish
25,Viktor,Gyökeres,Gyökeres,FWD,Arsenal,3,7300000,Chelsea (H),1,12,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0,1.0,0.0,Viktor Gyökeres
269,Ryan,Sessegnon,Sessegnon,DEF,Fulham,2,4500000,Sunderland (A),1,22,0,0,0,1,0,0,0,0,0,0,0,1,0.02,0.12,1.0,0,0.48,0.52,Ryan Sessegnon
253,Joachim,Andersen,Andersen,DEF,Fulham,2,5000000,Sunderland (A),1,90,0,0,0,1,0,0,0,1,0,0,0,8,0.0,0.04,1.0,0,0.12,0.88,Joachim Andersen
539,Luke,O'Nien,O'Nien,DEF,Sunderland,1,4000000,Ipswich Town (A),1,66,0,0,0,1,0,0,0,1,0,0,0,5,0.01,0.01,1.0,0,0.09,0.91,Luke O'Nien
112,Jan Paul,Van Hecke,van Hecke,DEF,Spurs,1,5000000,Brentford (A),1,90,0,0,0,3,0,0,0,0,0,0,0,9,0.0,0.03,2.0,0,0.09,0.91,Jan Paul van Hecke
64,Adam,Smith,Smith,DEF,Bournemouth,2,4500000,Everton (H),1,90,0,0,0,1,0,0,0,1,0,0,0,6,0.0,0.02,1.0,0,0.06,0.94,Adam Smith
5,Jurriën,J.Timber,Timber,DEF,Arsenal,4,6500000,Sunderland (A),1,45,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.01,1.0,0,0.03,0.97,Jurriën Timber
327,Jaka,Bijol,Bijol,DEF,Leeds,3,5000000,Brighton (A),1,29,0,0,0,1,0,0,0,0,0,0,0,4,0.0,0.0,1.0,0,0.0,1.0,Jaka Bijol
542,Enzo,E.Le Fée,Le Fée,MID,Sunderland,4,5800000,Arsenal (H),0,90,0,0,0,2,0,0,1,0,0,0,0,4,0.85,0.59,0.0,2,10.02,-10.02,Enzo Le Fée
106,Igor Thiago,Thiago,Nascimento Rodrigues,FWD,Brentford,1,8000000,Spurs (H),0,82,0,0,1,0,0,0,1,0,0,0,0,5,1.0,0.08,0.0,2,8.24,-8.24,Igor Thiago Nascimento Rodrigues
533,Nordi,Mukiele,Mukiele,DEF,Sunderland,4,5500000,Arsenal (H),0,90,0,0,0,2,0,0,0,1,0,0,0,6,0.7,0.02,1.0,1,5.26,-5.26,Nordi Mukiele
64,Adam,Smith,Smith,DEF,Bournemouth,4,4500000,Brentford (H),0,90,0,0,0,2,0,0,0,1,0,0,0,6,0.0,0.01,0.0,0,5.03,-5.03,Adam Smith
201,Daniel,Muñoz,Muñoz Mejía,DEF,Nott'm Forest,1,5500000,Everton (A),0,54,0,0,0,2,0,0,0,0,0,0,0,4,0.23,0.01,0.0,0,3.41,-3.41,Daniel Muñoz Mejía
415,Patrick,Dorgu,Dorgu,MID,Man Utd,1,6000000,Hull City (A),0,45,0,0,0,2,0,0,0,1,0,0,0,1,0.47,0.03,0.0,0,2.44,-2.44,Patrick Dorgu
173,Bobby,Thomas,Thomas,DEF,Coventry City,4,4000000,Brighton (H),0,90,0,0,0,5,0,0,0,0,0,0,0,8,0.19,0.07,1.0,0,2.35,-2.35,Bobby Thomas
204,Tyrick,Mitchell,Mitchell,DEF,Crystal Palace,2,4500000,Man City (H),0,90,0,0,0,4,0,0,0,0,0,0,0,5,0.11,0.16,1.0,0,2.14,-2.14,Tyrick Mitchell
459,Lewis,L.Miley,Miley,MID,Newcastle,4,5500000,Leeds (A),0,79,0,0,0,4,1,0,0,0,0,0,0,10,0.0,0.03,0.0,0,2.09,-2.09,Lewis Miley
577,Takehiro,Tomiyasu,Tomiyasu,DEF,Crystal Palace,4,4500000,Ipswich Town (H),0,53,0,0,0,2,0,0,0,0,0,0,0,5,0.0,0.01,0.0,0,2.03,-2.03,Takehiro Tomiyasu
384,Gianluigi,Donnarumma,Donnarumma,GK,Man City,2,5500000,Crystal Palace (A),0,90,0,0,0,1,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0,2.0,-2.0,Gianluigi Donnarumma
176,Jay,Dasilva,Dasilva,DEF,Coventry City,4,4000000,Brighton (H),0,90,0,0,0,5,0,0,0,0,0,0,0,3,0.0,0.33,1.0,0,1.99,-1.99,Jay Dasilva
142,Reece,James,James,DEF,Chelsea,1,5500000,Fulham (A),0,90,0,0,0,2,0,0,0,1,0,0,0,6,0.1,0.07,0.0,0,1.81,-1.81,Reece James
594,Promise,David,David,FWD,Brighton,3,6000000,Leeds (H),0,13,0,0,0,0,0,0,0,1,0,0,0,0,0.42,0.0,0.0,0,1.68,-1.68,Promise David
130,Mats,Wieffer,Wieffer,DEF,Brighton,2,5000000,Chelsea (A),0,79,0,0,0,4,0,0,0,0,0,0,0,7,0.03,0.08,1.0,0,1.42,-1.42,Mats Wieffer
457,Jacob,J.Murphy,Murphy,MID,Newcastle,4,5900000,Leeds (A),0,56,0,0,0,3,0,0,0,1,0,0,0,4,0.0,0.14,0.0,0,1.42,-1.42,Jacob Murphy
115,Maxim,De Cuyper,De Cuyper,DEF,Brighton,2,4600000,Chelsea (A),0,90,0,0,0,4,0,0,0,0,0,0,0,2,0.03,0.05,1.0,0,1.33,-1.33,Maxim De Cuyper
148,Jorrel,Hato,Hato,DEF,Chelsea,4,4500000,Hull City (H),0,45,0,0,0,2,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0,1.3,-1.3,Jorrel Hato
202,Chris,Richards,Richards,DEF,Crystal Palace,2,5000000,Man City (H),0,90,0,0,0,4,0,0,0,0,0,0,0,6,0.04,0.0,1.0,0,1.24,-1.24,Chris Richards
504,Luka,Vuskovic,Vušković,DEF,Brighton,2,5000000,Chelsea (A),0,90,0,0,0,4,0,0,0,0,0,0,0,8,0.03,0.02,1.0,0,1.24,-1.24,Luka Vušković
61,Adrien,Truffert,Truffert,DEF,Bournemouth,3,5500000,Newcastle (A),0,90,0,0,0,2,0,0,0,1,0,0,0,6,0.01,0.06,0.0,0,1.24,-1.24,Adrien Truffert
64,Adam,Smith,Smith,DEF,Bournemouth,3,4500000,Newcastle (A),0,90,0,0,0,2,0,0,0,1,0,0,0,4,0.01,0.04,0.0,0,1.18,-1.18,Adam Smith
113,Ferdi,F.Kadıoğlu,Kadıoğlu,DEF,Brighton,2,4500000,Chelsea (A),0,90,0,0,0,4,0,0,0,0,0,0,0,0,0.02,0.01,1.0,0,1.15,-1.15,Ferdi Kadıoğlu
149,Levi,Colwill,Samuels Colwill,DEF,Chelsea,1,5000000,Fulham (A),0,90,0,0,0,2,0,0,0,1,0,0,0,4,0.01,0.03,0.0,0,1.15,-1.15,Levi Samuels Colwill
449,Lewis,Hall,Hall,DEF,Newcastle,4,5200000,Leeds (A),0,90,0,0,0,4,0,0,0,0,0,0,0,6,0.02,0.01,1.0,0,1.15,-1.15,Lewis Hall
175,Milan,van Ewijk,van Ewijk,DEF,Coventry City,4,4000000,Brighton (H),0,90,0,0,0,5,0,0,0,0,0,0,0,7,0.0,0.04,1.0,0,1.12,-1.12,Milan van Ewijk
576,Elliot,Stroud,Stroud,MID,Hull City,2,5000000,Coventry City (A),0,58,0,0,0,0,0,0,0,1,0,0,0,7,0.01,0.01,0.0,0,1.08,-1.08,Elliot Stroud
503,Micky,Van de Ven,van de Ven,DEF,Spurs,2,5000000,Newcastle (H),0,90,0,0,0,2,0,0,0,1,0,0,0,8,0.0,0.02,0.0,0,1.06,-1.06,Micky van de Ven
473,Ola,Aina,Aina,DEF,Nott'm Forest,2,4500000,Liverpool (A),0,85,0,0,0,2,0,0,0,1,0,0,0,5,0.0,0.35,1.0,0,1.05,-1.05,Ola Aina
110,Carl,Rushworth,Rushworth,GK,Coventry City,4,4500000,Brighton (H),0,90,0,0,0,5,0,0,0,0,0,2,0,0,0.0,0.01,1.0,0,1.03,-1.03,Carl Rushworth
145,Wesley,Fofana,Fofana,DEF,Chelsea,2,5000000,Brighton (H),0,67,0,0,0,2,0,0,0,1,0,0,0,9,0.0,0.01,0.0,0,1.03,-1.03,Wesley Fofana
182,Aurèle,Amenda,Amenda,DEF,Coventry City,4,4000000,Brighton (H),0,90,0,0,0,5,0,0,0,0,0,0,0,8,0.0,0.0,1.0,0,1.0,-1.0,Aurèle Amenda
109,Bart,Verbruggen,Verbruggen,GK,Brighton,2,4500000,Chelsea (A),0,90,0,0,0,4,0,0,0,0,0,1,0,0,0.0,0.0,1.0,0,1.0,-1.0,Bart Verbruggen
593,Amar,Dedić,Dedic,DEF,Newcastle,4,4500000,Leeds (A),0,57,0,0,0,3,0,0,0,0,0,0,0,6,0.0,0.0,1.0,0,1.0,-1.0,Amar Dedic
203,Jaydee,Canvot,Canvot,DEF,Crystal Palace,2,5000000,Man City (H),0,90,0,0,0,4,0,0,0,0,0,0,0,7,0.0,0.0,1.0,0,1.0,-1.0,Jaydee Canvot
565,Mamadou,M.Sangaré,Sangaré,MID,Brentford,3,5700000,Sunderland (H),0,45,0,0,0,0,0,0,0,1,0,0,0,5,0.15,0.01,0.0,0,0.78,-0.78,Mamadou Sangaré
33,Tyrone,Mings,Mings,DEF,Aston Villa,4,4500000,Nott'm Forest (H),0,65,0,0,0,2,0,0,0,1,0,0,0,5,0.09,0.0,1.0,0,0.54,-0.54,Tyrone Mings
532,Daniel,Ballard,Ballard,DEF,Sunderland,4,4900000,Arsenal (H),0,90,0,0,0,2,0,0,0,1,0,0,0,6,0.08,0.01,1.0,0,0.51,-0.51,Daniel Ballard
304,Dara,O'Shea,O'Shea,DEF,Ipswich Town,2,4000000,Man Utd (A),0,90,0,0,0,5,0,0,0,0,0,0,0,1,0.07,0.01,2.0,0,0.45,-0.45,Dara O'Shea
456,Jacob,J.Ramsey,Ramsey,MID,Newcastle,1,5000000,Liverpool (H),0,34,0,0,0,1,0,0,0,1,0,0,0,6,0.06,0.01,0.0,0,0.33,-0.33,Jacob Ramsey
357,Jeremie,Frimpong,Frimpong,DEF,Liverpool,1,5500000,Newcastle (A),0,90,0,0,0,2,0,0,0,1,0,0,0,2,0.01,0.09,1.0,0,0.33,-0.33,Jeremie Frimpong
638,Brooke,Norton-Cuffy,Norton-Cuffy,DEF,Hull City,4,4000000,Chelsea (A),0,8,0,0,0,0,0,0,0,1,0,0,0,0,0.05,0.0,0.0,0,0.3,-0.3,Brooke Norton-Cuffy
519,Conor,Gallagher,Gallagher,MID,Spurs,1,5500000,Brentford (A),0,45,0,0,0,2,0,0,0,1,0,0,0,3,0.02,0.06,0.0,0,0.28,-0.28,Conor Gallagher
568,Valentín,Barco,Barco,MID,Chelsea,4,5500000,Hull City (H),0,21,0,0,0,0,0,0,0,1,0,0,0,2,0.0,0.09,0.0,0,0.27,-0.27,Valentín Barco
102,Yehor,Yarmoliuk,Yarmoliuk,MID,Brentford,3,4900000,Sunderland (H),0,45,0,0,0,1,0,0,0,1,0,0,0,5,0.03,0.02,0.0,0,0.21,-0.21,Yehor Yarmoliuk
243,Carlos,Alcaraz,Alcaraz Durán,MID,Everton,2,5000000,Bournemouth (A),0,4,0,0,0,0,0,0,0,1,0,0,0,0,0.03,0.02,0.0,0,0.21,-0.21,Carlos Alcaraz Durán
36,Ian,Maatsen,Maatsen,DEF,Aston Villa,1,4500000,Brighton (A),0,81,0,0,0,4,0,0,0,0,0,0,0,9,0.03,0.0,2.0,0,0.18,-0.18,Ian Maatsen
257,Calvin,Bassey,Bassey,DEF,Fulham,1,4500000,Chelsea (H),0,90,0,0,0,3,0,0,0,1,0,0,0,4,0.02,0.02,1.0,0,0.18,-0.18,Calvin Bassey
358,Milos,Kerkez,Kerkez,DEF,Liverpool,1,5500000,Newcastle (A),0,90,0,0,0,2,0,0,0,1,0,0,0,7,0.02,0.02,1.0,0,0.18,-0.18,Milos Kerkez
166,Nicolas,N.Jackson,Jackson,FWD,Aston Villa,4,6500000,Nott'm Forest (H),0,45,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.04,0.0,0,0.12,-0.12,Nicolas Jackson
532,Daniel,Ballard,Ballard,DEF,Sunderland,1,5000000,Ipswich Town (A),0,90,0,0,0,2,0,0,0,1,0,0,0,9,0.0,0.01,1.0,0,0.03,-0.03,Daniel Ballard
579,Ronald,Araujo,Araujo,DEF,Liverpool,2,5500000,Nott'm Forest (H),0,13,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.01,0.0,0,0.03,-0.03,Ronald Araujo
557,Christos,Tzolis,Tzolis,MID,Arsenal,2,6500000,Aston Villa (A),0,45,0,0,0,0,0,0,0,1,0,0,0,3,0.0,0.01,0.0,0,0.03,-0.03,Christos Tzolis
38,Andrés,A.García,García,DEF,Aston Villa,1,4000000,Brighton (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Andrés García
38,Andrés,A.García,García,DEF,Aston Villa,2,4000000,Arsenal (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Andrés García
38,Andrés,A.García,García,DEF,Aston Villa,3,4000000,Hull City (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Andrés García
38,Andrés,A.García,García,DEF,Aston Villa,4,4000000,Nott'm Forest (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Andrés García
39,Kosta,Nedeljkovic,Nedeljkovic,DEF,Aston Villa,1,4000000,Brighton (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Kosta Nedeljkovic
39,Kosta,Nedeljkovic,Nedeljkovic,DEF,Aston Villa,2,4000000,Arsenal (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Kosta Nedeljkovic
39,Kosta,Nedeljkovic,Nedeljkovic,DEF,Aston Villa,3,4000000,Hull City (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Kosta Nedeljkovic
39,Kosta,Nedeljkovic,Nedeljkovic,DEF,Aston Villa,4,4000000,Nott'm Forest (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Kosta Nedeljkovic
58,Fraser,Forster,Forster,GK,Bournemouth,1,4000000,Man City (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Fraser Forster
58,Fraser,Forster,Forster,GK,Bournemouth,2,4000000,Everton (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Fraser Forster
58,Fraser,Forster,Forster,GK,Bournemouth,3,4000000,Newcastle (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Fraser Forster
58,Fraser,Forster,Forster,GK,Bournemouth,4,4000000,Brentford (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Fraser Forster
59,Will,Dennis,Dennis,GK,Bournemouth,1,4000000,Man City (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Will Dennis
59,Will,Dennis,Dennis,GK,Bournemouth,2,4000000,Everton (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Will Dennis
59,Will,Dennis,Dennis,GK,Bournemouth,3,4000000,Newcastle (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Will Dennis
59,Will,Dennis,Dennis,GK,Bournemouth,4,4000000,Brentford (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Will Dennis
66,Julio,Soler,Soler Barreto,DEF,Bournemouth,1,4000000,Man City (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Julio Soler Barreto
66,Julio,Soler,Soler Barreto,DEF,Bournemouth,2,4000000,Everton (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Julio Soler Barreto
66,Julio,Soler,Soler Barreto,DEF,Bournemouth,3,4000000,Newcastle (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Julio Soler Barreto
66,Julio,Soler,Soler Barreto,DEF,Bournemouth,4,4000000,Brentford (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Julio Soler Barreto
111,Jason,Steele,Steele,GK,Brighton,1,4000000,Aston Villa (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Jason Steele
111,Jason,Steele,Steele,GK,Brighton,2,4000000,Chelsea (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Jason Steele
111,Jason,Steele,Steele,GK,Brighton,3,4000000,Leeds (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Jason Steele
111,Jason,Steele,Steele,GK,Brighton,4,4000000,Coventry City (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Jason Steele
171,Oliver,Dovin,Dovin,GK,Coventry City,1,4000000,Arsenal (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Oliver Dovin
171,Oliver,Dovin,Dovin,GK,Coventry City,2,4000000,Hull City (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Oliver Dovin
171,Oliver,Dovin,Dovin,GK,Coventry City,3,4000000,Man City (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Oliver Dovin
171,Oliver,Dovin,Dovin,GK,Coventry City,4,4000000,Brighton (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Oliver Dovin
174,Liam,Kitching,Kitching,DEF,Coventry City,1,4000000,Arsenal (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Liam Kitching
174,Liam,Kitching,Kitching,DEF,Coventry City,2,4000000,Hull City (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Liam Kitching
174,Liam,Kitching,Kitching,DEF,Coventry City,3,4000000,Man City (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Liam Kitching
174,Liam,Kitching,Kitching,DEF,Coventry City,4,4000000,Brighton (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Liam Kitching
177,Kaine,Kesler-Hayden,Kesler-Hayden,DEF,Coventry City,1,4000000,Arsenal (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Kaine Kesler-Hayden
177,Kaine,Kesler-Hayden,Kesler-Hayden,DEF,Coventry City,2,4000000,Hull City (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Kaine Kesler-Hayden
177,Kaine,Kesler-Hayden,Kesler-Hayden,DEF,Coventry City,3,4000000,Man City (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Kaine Kesler-Hayden
177,Kaine,Kesler-Hayden,Kesler-Hayden,DEF,Coventry City,4,4000000,Brighton (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Kaine Kesler-Hayden
178,Jake,Bidwell,Bidwell,DEF,Coventry City,1,4000000,Arsenal (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Jake Bidwell
178,Jake,Bidwell,Bidwell,DEF,Coventry City,2,4000000,Hull City (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Jake Bidwell
178,Jake,Bidwell,Bidwell,DEF,Coventry City,3,4000000,Man City (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Jake Bidwell
178,Jake,Bidwell,Bidwell,DEF,Coventry City,4,4000000,Brighton (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Jake Bidwell
179,Joel,Latibeaudiere,Latibeaudiere,DEF,Coventry City,1,4000000,Arsenal (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Joel Latibeaudiere
179,Joel,Latibeaudiere,Latibeaudiere,DEF,Coventry City,2,4000000,Hull City (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Joel Latibeaudiere
179,Joel,Latibeaudiere,Latibeaudiere,DEF,Coventry City,3,4000000,Man City (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Joel Latibeaudiere
179,Joel,Latibeaudiere,Latibeaudiere,DEF,Coventry City,4,4000000,Brighton (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Joel Latibeaudiere
180,Luke,Woolfenden,Woolfenden,DEF,Coventry City,1,4000000,Arsenal (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Luke Woolfenden
180,Luke,Woolfenden,Woolfenden,DEF,Coventry City,2,4000000,Hull City (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Luke Woolfenden
180,Luke,Woolfenden,Woolfenden,DEF,Coventry City,3,4000000,Man City (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Luke Woolfenden
180,Luke,Woolfenden,Woolfenden,DEF,Coventry City,4,4000000,Brighton (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Luke Woolfenden
181,Miguel,Brau,Brau,DEF,Coventry City,1,4000000,Arsenal (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Miguel Brau
181,Miguel,Brau,Brau,DEF,Coventry City,2,4000000,Hull City (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Miguel Brau
181,Miguel,Brau,Brau,DEF,Coventry City,3,4000000,Man City (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Miguel Brau
181,Miguel,Brau,Brau,DEF,Coventry City,4,4000000,Brighton (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Miguel Brau
235,Adam,Aznou,Aznou,DEF,Everton,1,4000000,Crystal Palace (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Adam Aznou
235,Adam,Aznou,Aznou,DEF,Everton,2,4000000,Bournemouth (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Adam Aznou
235,Adam,Aznou,Aznou,DEF,Everton,3,4000000,Man Utd (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Adam Aznou
235,Adam,Aznou,Aznou,DEF,Everton,4,4000000,Spurs (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Adam Aznou
251,Benjamin,Lecomte,Lecomte,GK,Fulham,1,4000000,Chelsea (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Benjamin Lecomte
251,Benjamin,Lecomte,Lecomte,GK,Fulham,2,4000000,Sunderland (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Benjamin Lecomte
