,player_code,first_name,web_name,second_name,player_name,position_id,position,team,round,value,selected,fixture,round_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,expected_fpl_minutes,expected_fpl_cleansheet_eligible,expected_goals,expected_assists,expected_goals_conceded,xbonus,expected_fpl_points,fpl_points_over_expected
4303,154,James,McArthur,McArthur,James McArthur,3,MID,Crystal Palace,20,4800000,1042,CHE (A) / MUN (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
4304,154,James,McArthur,McArthur,James McArthur,3,MID,Crystal Palace,21,4800000,519,NEW (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
4305,154,James,McArthur,McArthur,James McArthur,3,MID,Crystal Palace,22,4800000,514,MUN (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
4306,154,James,McArthur,McArthur,James McArthur,3,MID,Crystal Palace,23,4800000,542,BHA (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
4307,154,James,McArthur,McArthur,James McArthur,3,MID,Crystal Palace,24,4800000,571,BRE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
4308,154,James,McArthur,McArthur,James McArthur,3,MID,Crystal Palace,25,4800000,605,LIV (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
4310,154,James,McArthur,McArthur,James McArthur,3,MID,Crystal Palace,27,4800000,1246,MCI (H) / BHA (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
4311,154,James,McArthur,McArthur,James McArthur,3,MID,Crystal Palace,28,4800000,625,ARS (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
4312,154,James,McArthur,McArthur,James McArthur,3,MID,Crystal Palace,29,4800000,636,LEI (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
4544,163,Will,Hughes,Hughes,Will Hughes,3,MID,Crystal Palace,11,4800000,3175,LEI (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
4545,163,Will,Hughes,Hughes,Will Hughes,3,MID,Crystal Palace,12,4800000,2960,WOL (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
4546,163,Will,Hughes,Hughes,Will Hughes,3,MID,Crystal Palace,13,4800000,2953,EVE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
4548,163,Will,Hughes,Hughes,Will Hughes,3,MID,Crystal Palace,15,4800000,2936,WHU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
4557,163,Will,Hughes,Hughes,Will Hughes,3,MID,Crystal Palace,24,4800000,3036,BRE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
4558,163,Will,Hughes,Hughes,Will Hughes,3,MID,Crystal Palace,25,4800000,3057,LIV (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
4560,163,Will,Hughes,Hughes,Will Hughes,3,MID,Crystal Palace,27,4800000,6078,MCI (H) / BHA (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5108,183,Allan,Allan,Marques Loureiro,Allan Marques Loureiro,3,MID,Everton,6,4800000,9508,LIV (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5109,183,Allan,Allan,Marques Loureiro,Allan Marques Loureiro,3,MID,Everton,8,4800000,9785,WHU (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5110,183,Allan,Allan,Marques Loureiro,Allan Marques Loureiro,3,MID,Everton,9,4800000,9192,SOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5111,183,Allan,Allan,Marques Loureiro,Allan Marques Loureiro,3,MID,Everton,10,4800000,8156,MUN (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5112,183,Allan,Allan,Marques Loureiro,Allan Marques Loureiro,3,MID,Everton,11,4800000,7683,TOT (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5113,183,Allan,Allan,Marques Loureiro,Allan Marques Loureiro,3,MID,Everton,12,4800000,7437,NEW (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5114,183,Allan,Allan,Marques Loureiro,Allan Marques Loureiro,3,MID,Everton,13,4800000,7310,CRY (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5115,183,Allan,Allan,Marques Loureiro,Allan Marques Loureiro,3,MID,Everton,14,4800000,7067,FUL (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5116,183,Allan,Allan,Marques Loureiro,Allan Marques Loureiro,3,MID,Everton,15,4800000,6879,LEI (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5117,183,Allan,Allan,Marques Loureiro,Allan Marques Loureiro,3,MID,Everton,16,4800000,6759,BOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5118,183,Allan,Allan,Marques Loureiro,Allan Marques Loureiro,3,MID,Everton,17,4800000,6591,WOL (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5119,183,Allan,Allan,Marques Loureiro,Allan Marques Loureiro,3,MID,Everton,18,4800000,6516,MCI (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5120,183,Allan,Allan,Marques Loureiro,Allan Marques Loureiro,3,MID,Everton,19,4800000,6484,BHA (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5121,183,Allan,Allan,Marques Loureiro,Allan Marques Loureiro,3,MID,Everton,20,4800000,6431,SOU (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5122,183,Allan,Allan,Marques Loureiro,Allan Marques Loureiro,3,MID,Everton,21,4800000,6381,WHU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5123,183,Allan,Allan,Marques Loureiro,Allan Marques Loureiro,3,MID,Everton,22,4800000,6318,ARS (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5124,183,Allan,Allan,Marques Loureiro,Allan Marques Loureiro,3,MID,Everton,23,4800000,6297,LIV (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5125,183,Allan,Allan,Marques Loureiro,Allan Marques Loureiro,3,MID,Everton,24,4800000,6271,LEE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5126,183,Allan,Allan,Marques Loureiro,Allan Marques Loureiro,3,MID,Everton,25,4800000,12486,AVL (H) / ARS (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5127,183,Allan,Allan,Marques Loureiro,Allan Marques Loureiro,3,MID,Everton,26,4800000,6225,NFO (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5128,183,Allan,Allan,Marques Loureiro,Allan Marques Loureiro,3,MID,Everton,27,4800000,6204,BRE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5129,183,Allan,Allan,Marques Loureiro,Allan Marques Loureiro,3,MID,Everton,28,4800000,6195,CHE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5130,183,Allan,Allan,Marques Loureiro,Allan Marques Loureiro,3,MID,Everton,29,4800000,6188,TOT (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5131,183,Allan,Allan,Marques Loureiro,Allan Marques Loureiro,3,MID,Everton,30,4800000,6181,MUN (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5655,202,Anthony,Knockaert,Knockaert,Anthony Knockaert,3,MID,Fulham,5,4800000,3264,BHA (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5656,202,Anthony,Knockaert,Knockaert,Anthony Knockaert,3,MID,Fulham,6,4800000,3140,TOT (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5657,202,Anthony,Knockaert,Knockaert,Anthony Knockaert,3,MID,Fulham,8,4800000,3030,NFO (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5991,214,Ivan,Cavaleiro,Neves Abreu Cavaleiro,Ivan Neves Abreu Cavaleiro,3,MID,Fulham,5,4800000,5600,BHA (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5992,214,Ivan,Cavaleiro,Neves Abreu Cavaleiro,Ivan Neves Abreu Cavaleiro,3,MID,Fulham,6,4800000,5367,TOT (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5993,214,Ivan,Cavaleiro,Neves Abreu Cavaleiro,Ivan Neves Abreu Cavaleiro,3,MID,Fulham,8,4800000,4534,NFO (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5994,214,Ivan,Cavaleiro,Neves Abreu Cavaleiro,Ivan Neves Abreu Cavaleiro,3,MID,Fulham,9,4800000,4035,NEW (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5995,214,Ivan,Cavaleiro,Neves Abreu Cavaleiro,Ivan Neves Abreu Cavaleiro,3,MID,Fulham,10,4800000,3673,WHU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5996,214,Ivan,Cavaleiro,Neves Abreu Cavaleiro,Ivan Neves Abreu Cavaleiro,3,MID,Fulham,11,4800000,3505,BOU (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5997,214,Ivan,Cavaleiro,Neves Abreu Cavaleiro,Ivan Neves Abreu Cavaleiro,3,MID,Fulham,12,4800000,3344,AVL (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5998,214,Ivan,Cavaleiro,Neves Abreu Cavaleiro,Ivan Neves Abreu Cavaleiro,3,MID,Fulham,13,4800000,3287,LEE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
5999,214,Ivan,Cavaleiro,Neves Abreu Cavaleiro,Ivan Neves Abreu Cavaleiro,3,MID,Fulham,14,4800000,3163,EVE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
6000,214,Ivan,Cavaleiro,Neves Abreu Cavaleiro,Ivan Neves Abreu Cavaleiro,3,MID,Fulham,15,4800000,3081,MCI (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
6001,214,Ivan,Cavaleiro,Neves Abreu Cavaleiro,Ivan Neves Abreu Cavaleiro,3,MID,Fulham,16,4800000,3023,MUN (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
6002,214,Ivan,Cavaleiro,Neves Abreu Cavaleiro,Ivan Neves Abreu Cavaleiro,3,MID,Fulham,17,4800000,2911,CRY (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
6003,214,Ivan,Cavaleiro,Neves Abreu Cavaleiro,Ivan Neves Abreu Cavaleiro,3,MID,Fulham,18,4800000,2874,SOU (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
6004,214,Ivan,Cavaleiro,Neves Abreu Cavaleiro,Ivan Neves Abreu Cavaleiro,3,MID,Fulham,19,4800000,5694,LEI (A) / CHE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
6005,214,Ivan,Cavaleiro,Neves Abreu Cavaleiro,Ivan Neves Abreu Cavaleiro,3,MID,Fulham,20,4800000,2830,NEW (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
6006,214,Ivan,Cavaleiro,Neves Abreu Cavaleiro,Ivan Neves Abreu Cavaleiro,3,MID,Fulham,21,4800000,2804,TOT (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
6007,214,Ivan,Cavaleiro,Neves Abreu Cavaleiro,Ivan Neves Abreu Cavaleiro,3,MID,Fulham,22,4800000,2768,CHE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
6008,214,Ivan,Cavaleiro,Neves Abreu Cavaleiro,Ivan Neves Abreu Cavaleiro,3,MID,Fulham,23,4800000,2755,NFO (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
6009,214,Ivan,Cavaleiro,Neves Abreu Cavaleiro,Ivan Neves Abreu Cavaleiro,3,MID,Fulham,24,4800000,2742,BHA (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
6010,214,Ivan,Cavaleiro,Neves Abreu Cavaleiro,Ivan Neves Abreu Cavaleiro,3,MID,Fulham,25,4800000,2724,WOL (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
6011,214,Ivan,Cavaleiro,Neves Abreu Cavaleiro,Ivan Neves Abreu Cavaleiro,3,MID,Fulham,26,4800000,2724,BRE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
6012,214,Ivan,Cavaleiro,Neves Abreu Cavaleiro,Ivan Neves Abreu Cavaleiro,3,MID,Fulham,27,4800000,2710,ARS (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
6013,214,Ivan,Cavaleiro,Neves Abreu Cavaleiro,Ivan Neves Abreu Cavaleiro,3,MID,Fulham,29,4800000,2694,BOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
6014,214,Ivan,Cavaleiro,Neves Abreu Cavaleiro,Ivan Neves Abreu Cavaleiro,3,MID,Fulham,30,4800000,2687,WHU (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
6837,244,Rasmus,Kristensen,Kristensen,Rasmus Kristensen,2,DEF,Leeds,13,4800000,45430,FUL (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
6843,244,Rasmus,Kristensen,Kristensen,Rasmus Kristensen,2,DEF,Leeds,19,4800000,41842,WHU (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
6844,244,Rasmus,Kristensen,Kristensen,Rasmus Kristensen,2,DEF,Leeds,20,4800000,41127,AVL (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
6845,244,Rasmus,Kristensen,Kristensen,Rasmus Kristensen,2,DEF,Leeds,21,4800000,40580,BRE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
6846,244,Rasmus,Kristensen,Kristensen,Rasmus Kristensen,2,DEF,Leeds,22,4800000,84542,NFO (A) / MUN (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
6847,244,Rasmus,Kristensen,Kristensen,Rasmus Kristensen,2,DEF,Leeds,23,4800000,40610,MUN (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
6849,244,Rasmus,Kristensen,Kristensen,Rasmus Kristensen,2,DEF,Leeds,25,4800000,40905,SOU (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
6850,244,Rasmus,Kristensen,Kristensen,Rasmus Kristensen,2,DEF,Leeds,26,4800000,39531,CHE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
6875,245,Marc,Roca,Roca Junqué,Marc Roca Junqué,3,MID,Leeds,23,4800000,8695,MUN (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
6876,245,Marc,Roca,Roca Junqué,Marc Roca Junqué,3,MID,Leeds,24,4800000,8263,EVE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
6878,245,Marc,Roca,Roca Junqué,Marc Roca Junqué,3,MID,Leeds,26,4800000,7894,CHE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
7031,251,Marc,Albrighton,Albrighton,Marc Albrighton,3,MID,Leicester,6,4800000,7821,BHA (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
7032,251,Marc,Albrighton,Albrighton,Marc Albrighton,3,MID,Leicester,8,4800000,7597,TOT (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
7034,251,Marc,Albrighton,Albrighton,Marc Albrighton,3,MID,Leicester,10,4800000,7533,BOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
7035,251,Marc,Albrighton,Albrighton,Marc Albrighton,3,MID,Leicester,11,4800000,7360,CRY (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
7036,251,Marc,Albrighton,Albrighton,Marc Albrighton,3,MID,Leicester,12,4800000,7293,LEE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
7294,260,Ayoze,Pérez,Pérez,Ayoze Pérez,3,MID,Leicester,9,4800000,10987,NFO (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
7296,260,Ayoze,Pérez,Pérez,Ayoze Pérez,3,MID,Leicester,11,4800000,10475,CRY (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
7298,260,Ayoze,Pérez,Pérez,Ayoze Pérez,3,MID,Leicester,13,4800000,10091,WOL (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
7440,265,Wilfred,Ndidi,Ndidi,Wilfred Ndidi,3,MID,Leicester,10,4800000,27579,BOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
7441,265,Wilfred,Ndidi,Ndidi,Wilfred Ndidi,3,MID,Leicester,11,4800000,25605,CRY (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
7442,265,Wilfred,Ndidi,Ndidi,Wilfred Ndidi,3,MID,Leicester,12,4800000,24499,LEE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
7443,265,Wilfred,Ndidi,Ndidi,Wilfred Ndidi,3,MID,Leicester,13,4800000,24040,WOL (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
7444,265,Wilfred,Ndidi,Ndidi,Wilfred Ndidi,3,MID,Leicester,14,4800000,23479,MCI (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
7451,265,Wilfred,Ndidi,Ndidi,Wilfred Ndidi,3,MID,Leicester,21,4800000,23304,BHA (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
7452,265,Wilfred,Ndidi,Ndidi,Wilfred Ndidi,3,MID,Leicester,22,4800000,22595,AVL (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
7454,265,Wilfred,Ndidi,Ndidi,Wilfred Ndidi,3,MID,Leicester,24,4800000,22478,MUN (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
7457,265,Wilfred,Ndidi,Ndidi,Wilfred Ndidi,3,MID,Leicester,27,4800000,22534,CHE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
8048,287,Naby,Keita,Keita,Naby Keita,3,MID,Liverpool,6,4800000,5926,EVE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
8049,287,Naby,Keita,Keita,Naby Keita,3,MID,Liverpool,9,4800000,4909,BHA (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
8050,287,Naby,Keita,Keita,Naby Keita,3,MID,Liverpool,10,4800000,4726,ARS (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
8051,287,Naby,Keita,Keita,Naby Keita,3,MID,Liverpool,11,4800000,4595,MCI (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
8052,287,Naby,Keita,Keita,Naby Keita,3,MID,Liverpool,12,4800000,4501,WHU (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
8127,290,Ibrahima,Konaté,Konaté,Ibrahima Konaté,2,DEF,Liverpool,4,4800000,25354,BOU (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
8128,290,Ibrahima,Konaté,Konaté,Ibrahima Konaté,2,DEF,Liverpool,5,4800000,23121,NEW (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
8129,290,Ibrahima,Konaté,Konaté,Ibrahima Konaté,2,DEF,Liverpool,6,4800000,21325,EVE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
8130,290,Ibrahima,Konaté,Konaté,Ibrahima Konaté,2,DEF,Liverpool,9,4800000,19975,BHA (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
8132,290,Ibrahima,Konaté,Konaté,Ibrahima Konaté,2,DEF,Liverpool,11,4800000,31185,MCI (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
8133,290,Ibrahima,Konaté,Konaté,Ibrahima Konaté,2,DEF,Liverpool,12,4800000,30407,WHU (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
8134,290,Ibrahima,Konaté,Konaté,Ibrahima Konaté,2,DEF,Liverpool,13,4800000,27009,NFO (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
8135,290,Ibrahima,Konaté,Konaté,Ibrahima Konaté,2,DEF,Liverpool,14,4800000,27219,LEE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
8137,290,Ibrahima,Konaté,Konaté,Ibrahima Konaté,2,DEF,Liverpool,16,4800000,82433,SOU (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
8138,290,Ibrahima,Konaté,Konaté,Ibrahima Konaté,2,DEF,Liverpool,17,4800000,53183,AVL (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
8139,290,Ibrahima,Konaté,Konaté,Ibrahima Konaté,2,DEF,Liverpool,18,4800000,50134,LEI (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
8143,290,Ibrahima,Konaté,Konaté,Ibrahima Konaté,2,DEF,Liverpool,22,4800000,59126,WOL (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
8144,290,Ibrahima,Konaté,Konaté,Ibrahima Konaté,2,DEF,Liverpool,23,4800000,50277,EVE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
8145,290,Ibrahima,Konaté,Konaté,Ibrahima Konaté,2,DEF,Liverpool,24,4800000,45931,NEW (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
8258,294,Harvey,Elliott,Elliott,Harvey Elliott,3,MID,Liverpool,30,4800000,65887,ARS (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
8382,299,Kyle,Walker,Walker,Kyle Walker,2,DEF,Man City,16,4800000,339962,BRE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
8383,299,Kyle,Walker,Walker,Kyle Walker,2,DEF,Man City,17,4800000,481427,LEE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
8384,299,Kyle,Walker,Walker,Kyle Walker,2,DEF,Man City,18,4800000,488254,EVE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
8387,299,Kyle,Walker,Walker,Kyle Walker,2,DEF,Man City,21,4800000,456642,WOL (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
9081,325,Kalvin,Phillips,Phillips,Kalvin Phillips,3,MID,Man City,8,4800000,17082,WOL (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
