,player_code,first_name,web_name,second_name,player_name,position_id,position,team,selected,season_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,expected_fpl_minutes,expected_fpl_cleansheet_eligible,expected_goals,expected_assists,expected_goals_conceded,xbonus,expected_fpl_points,fpl_points_over_expected
183,184.0,André,André Gomes,Tavares Gomes,André Tavares Gomes,3.0,MID,Everton,210221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,185.0,Abdoulaye,A.Doucouré,Doucouré,Abdoulaye Doucouré,3.0,MID,Everton,247659.0,46.0,930.0,2.0,2.0,3.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,930.0,0.0,1.51,0.71,17.72,4.0,37.68,-8.32
185,186.0,Alex,Iwobi,Iwobi,Alex Iwobi,3.0,MID,Everton,3472102.0,93.0,2479.0,1.0,7.0,7.0,39.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,2480.0,0.0,1.85,2.95,47.2,4.0,78.1,-14.9
186,187.0,Jean-Philippe,Gbamin,Gbamin,Jean-Philippe Gbamin,3.0,MID,Everton,74788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,188.0,Yerry,Mina,Mina,Yerry Mina,2.0,DEF,Everton,257904.0,13.0,234.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,240.0,1.0,0.3,0.02,4.24,3.0,13.86,0.8600000000000001
188,189.0,Demarai,Gray,Gray,Demarai Gray,3.0,MID,Everton,2275578.0,78.0,2020.0,4.0,1.0,5.0,33.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2020.0,0.0,5.19,3.54,38.84,16.0,100.57,22.57
189,190.0,Tom,Davies,Davies,Tom Davies,3.0,MID,Everton,121172.0,16.0,466.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,475.0,0.0,1.3,0.22,10.92,0.0,22.16,6.16
190,191.0,Dominic,Calvert-Lewin,Calvert-Lewin,Dominic Calvert-Lewin,4.0,FWD,Everton,1046521.0,25.0,729.0,1.0,0.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,720.0,0.0,3.03,0.23,12.790000000000001,4.0,34.81,9.809999999999999
191,192.0,Mason,Holgate,Holgate,Mason Holgate,2.0,DEF,Everton,252917.0,12.0,364.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,365.0,0.0,0.3,0.12,8.1,0.0,8.16,-3.8400000000000003
192,193.0,Ben,Godfrey,Godfrey,Ben Godfrey,2.0,DEF,Everton,153460.0,11.0,510.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,510.0,0.0,1.11,0.04,10.440000000000001,3.0,18.78,7.78
193,194.0,Vitalii,Mykolenko,Mykolenko,Vitalii Mykolenko,2.0,DEF,Everton,2118153.0,62.0,2145.0,0.0,1.0,6.0,35.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2145.0,0.0,0.44999999999999996,0.88,41.28,0.0,40.34,-21.66
194,195.0,Anthony,Gordon,Gordon,Anthony Gordon,3.0,MID,Newcastle,5207131.0,47.0,1254.0,3.0,0.0,4.0,14.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,1250.0,0.0,3.61,0.88,20.15,11.0,63.69,16.69
195,196.0,Jarrad,Branthwaite,Branthwaite,Jarrad Branthwaite,2.0,DEF,Everton,43621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,197.0,Nathan,Patterson,Patterson,Nathan Patterson,2.0,DEF,Everton,13778802.0,24.0,986.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,990.0,0.0,0.48,0.5700000000000001,18.47,0.0,21.59,-2.4099999999999997
197,198.0,Niels,Nkounkou,Nkounkou,Niels Nkounkou,2.0,DEF,Everton,722501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,199.0,James,Tarkowski,Tarkowski,James Tarkowski,2.0,DEF,Everton,7866264.0,82.0,2520.0,1.0,1.0,7.0,40.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,2520.0,0.0,1.8800000000000001,1.54,48.230000000000004,5.0,59.9,-22.1
199,200.0,Tom,Cairney,Cairney,Tom Cairney,3.0,MID,Fulham,140021.0,25.0,455.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,440.0,0.0,0.62,1.18,9.96,0.0,24.64,-0.3600000000000003
200,201.0,Tim,Ream,Ream,Tim Ream,2.0,DEF,Fulham,2953345.0,88.0,2427.0,1.0,0.0,8.0,37.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,2430.0,1.0,0.24,0.18,46.55,2.0,45.98,-42.019999999999996
201,202.0,Anthony,Knockaert,Knockaert,Anthony Knockaert,3.0,MID,Fulham,72855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,203.0,Nathaniel,Chalobah,Chalobah,Nathaniel Chalobah,3.0,MID,Fulham,284086.0,1.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.09,0.0,6.73,0.0,1.45,0.4500000000000002
203,204.0,Neeskens,Kebano,Kebano,Neeskens Kebano,3.0,MID,Fulham,184559.0,35.0,711.0,0.0,4.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710.0,0.0,0.48,0.8200000000000001,11.83,0.0,21.86,-13.14
204,205.0,Bobby,De Cordova-Reid,De Cordova-Reid,Bobby De Cordova-Reid,3.0,MID,Fulham,479036.0,77.0,2062.0,4.0,1.0,8.0,32.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,2065.0,1.0,3.68,1.1,39.36,5.0,74.7,-2.299999999999999
205,206.0,Joe,Bryan,Bryan,Joe Bryan,2.0,DEF,Fulham,44100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,207.0,Paulo,Gazzaniga,Gazzaniga Farias,Paulo Gazzaniga Farias,1.0,GK,Fulham,7033622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,208.0,Terence,Kongolo,Kongolo,Terence Kongolo,2.0,DEF,Fulham,870214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,209.0,Tosin,Tosin,Adarabioyo,Tosin Adarabioyo,2.0,DEF,Fulham,367253.0,31.0,1184.0,1.0,0.0,2.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1180.0,0.0,0.21000000000000002,0.1,27.91,0.0,18.56,-12.44
209,210.0,Aleksandar,Mitrović,Mitrović,Aleksandar Mitrović,4.0,FWD,Fulham,69135436.0,90.0,1816.0,11.0,2.0,7.0,26.0,0.0,0.0,3.0,6.0,0.0,0.0,11.0,1810.0,1.0,12.540000000000001,1.12,31.57,27.0,121.52,31.520000000000003
210,211.0,Harrison,Reed,Reed,Harrison Reed,3.0,MID,Fulham,2687558.0,72.0,2134.0,2.0,1.0,8.0,34.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,2130.0,1.0,1.3900000000000001,1.33,42.1,1.0,60.94,-11.06
211,212.0,Harry,Wilson,Wilson,Harry Wilson,3.0,MID,Fulham,160782.0,24.0,440.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,430.0,0.0,1.16,0.19,8.77,0.0,21.37,-2.6300000000000003
212,213.0,Marek,Rodák,Rodák,Marek Rodák,1.0,GK,Fulham,516229.0,7.0,180.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,180.0,0.0,0.0,0.0,2.12,0.0,4.0,-3.0
213,214.0,Ivan,Cavaleiro,Neves Abreu Cavaleiro,Ivan Neves Abreu Cavaleiro,3.0,MID,Fulham,103480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,215.0,Kenny,Tete,Tete,Kenny Tete,2.0,DEF,Fulham,1114208.0,64.0,1769.0,0.0,4.0,6.0,22.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1770.0,1.0,0.48000000000000004,1.42,30.89,5.0,47.14,-16.86
215,216.0,Josh,Onomah,Onomah,Josh Onomah,3.0,MID,Fulham,252585.0,2.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.61,0.0,1.0,-1.0
216,217.0,Antonee,Robinson,Robinson,Antonee Robinson,2.0,DEF,Fulham,607848.0,71.0,2098.0,0.0,1.0,8.0,28.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,2100.0,1.0,0.02,1.21,36.79,0.0,42.75,-28.25
217,218.0,Rodrigo,Muniz,Muniz Carvalho,Rodrigo Muniz Carvalho,4.0,FWD,Fulham,140081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,219.0,Jay,Stansfield,Stansfield,Jay Stansfield,4.0,FWD,Fulham,3376962.0,7.0,85.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.25,0.03,1.8,0.0,4.09,-2.91
219,220.0,João,Palhinha,Palhinha Gonçalves,João Palhinha Gonçalves,3.0,MID,Fulham,847730.0,66.0,2135.0,3.0,0.0,8.0,27.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,2130.0,1.0,2.2,0.25,38.14,3.0,63.75,-2.2500000000000004
220,221.0,Liam,Cooper,Cooper,Liam Cooper,2.0,DEF,Leeds,173453.0,30.0,1106.0,1.0,0.0,2.0,22.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1105.0,1.0,0.88,0.15,19.41,3.0,31.73,1.7300000000000009
221,222.0,Luke,Ayling,Ayling,Luke Ayling,2.0,DEF,Leeds,374305.0,45.0,1238.0,1.0,1.0,3.0,22.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1230.0,3.0,1.58,1.63,21.65,6.0,56.37,11.370000000000001
222,223.0,Mateusz,Klich,Klich,Mateusz Klich,3.0,MID,Leeds,183235.0,12.0,266.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,270.0,0.0,0.16,0.22,4.99,0.0,15.46,3.46
223,224.0,Adam,Forshaw,Forshaw,Adam Forshaw,3.0,MID,Leeds,124952.0,6.0,156.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.21000000000000002,4.86,0.0,4.63,-1.37
224,225.0,Rodrigo,Rodrigo,Moreno,Rodrigo Moreno,3.0,MID,Leeds,21822466.0,99.0,1343.0,11.0,1.0,4.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,1330.0,1.0,6.85,0.72,23.96,11.0,80.41,-18.59
225,226.0,Stuart,Dallas,Dallas,Stuart Dallas,2.0,DEF,Leeds,34235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,227.0,Patrick,Bamford,Bamford,Patrick Bamford,4.0,FWD,Leeds,1617602.0,45.0,950.0,2.0,3.0,1.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,940.0,2.0,5.55,0.57,15.13,5.0,52.91,7.910000000000001
227,228.0,Diego,Llorente,Llorente,Diego Llorente,2.0,DEF,Leeds,810644.0,16.0,648.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,650.0,0.0,0.72,0.03,11.0,0.0,16.41,0.4099999999999999
228,229.0,Tyler,Roberts,Roberts,Tyler Roberts,3.0,MID,Leeds,1838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,230.0,Robin,Koch,Koch,Robin Koch,2.0,DEF,Leeds,447143.0,50.0,2292.0,0.0,0.0,5.0,43.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,2295.0,2.0,0.68,0.26,41.02,0.0,48.86,-1.1399999999999997
230,231.0,Daniel,James,James,Daniel James,3.0,MID,Fulham,407547.0,26.0,563.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,0.0,1.59,0.49,15.889999999999999,2.0,30.42,4.42
231,232.0,Raphael,Raphinha,Dias Belloli,Raphael Dias Belloli,3.0,MID,Leeds,294239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,233.0,Jack,Harrison,Harrison,Jack Harrison,3.0,MID,Leeds,6918154.0,94.0,1833.0,3.0,7.0,6.0,26.0,1.0,0.0,0.0,2.0,0.0,0.0,10.0,1820.0,4.0,3.93,3.35,28.93,11.0,88.7,-5.3
233,234.0,Jamie,Shackleton,Shackleton,Jamie Shackleton,3.0,MID,Leeds,8517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,235.0,Pascal,Struijk,Struijk,Pascal Struijk,2.0,DEF,Leeds,2220952.0,63.0,1686.0,2.0,2.0,4.0,32.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1680.0,2.0,1.22,1.1,29.42,2.0,49.62,-13.379999999999999
235,236.0,Kristoffer,Klaesson,Klaesson,Kristoffer Klaesson,1.0,GK,Leeds,1383730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,237.0,Sam,Greenwood,Greenwood,Sam Greenwood,4.0,FWD,Leeds,37147581.0,27.0,328.0,1.0,2.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,325.0,0.0,0.61,1.04,8.75,0.0,17.56,-9.44
237,238.0,Illan,Meslier,Meslier,Illan Meslier,1.0,GK,Leeds,6278407.0,83.0,2430.0,0.0,0.0,5.0,44.0,0.0,0.0,0.0,3.0,0.0,82.0,7.0,2430.0,3.0,0.12,0.01,41.6,0.0,51.75,-31.25
238,239.0,Junior,Firpo,Firpo Adames,Junior Firpo Adames,2.0,DEF,Leeds,76474.0,23.0,735.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,730.0,1.0,0.07,0.4,12.46,3.0,21.62,-1.3800000000000003
239,240.0,Crysencio,Summerville,Summerville,Crysencio Summerville,3.0,MID,Leeds,1507189.0,65.0,1007.0,4.0,4.0,1.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1000.0,0.0,2.35,0.66,17.43,5.0,44.73,-20.27
240,241.0,Lewis,Bate,Bate,Lewis Bate,3.0,MID,Leeds,19329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,242.0,Joe,Gelhardt,Gelhardt,Joe Gelhardt,4.0,FWD,Leeds,814361.0,20.0,201.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,220.0,0.0,0.84,0.39999999999999997,2.79,0.0,16.56,-3.44
242,243.0,Leo Fuhr,Hjelde,Hjelde,Leo Fuhr Hjelde,2.0,DEF,Leeds,658074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,244.0,Rasmus,Kristensen,Kristensen,Rasmus Kristensen,2.0,DEF,Leeds,1192372.0,35.0,1206.0,1.0,1.0,2.0,24.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1205.0,0.0,0.44,0.74,21.05,2.0,28.86,-6.139999999999999
244,245.0,Marc,Roca,Roca Junqué,Marc Roca Junqué,3.0,MID,Leeds,258872.0,48.0,1622.0,1.0,2.0,2.0,34.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1620.0,2.0,1.09,1.18,29.27,2.0,48.99,0.99
245,246.0,Brenden,Aaronson,Aaronson,Brenden Aaronson,3.0,MID,Leeds,2903046.0,66.0,1946.0,1.0,3.0,5.0,41.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1950.0,3.0,3.04,2.04,35.88,4.0,76.32,10.32
246,247.0,Darko,Gyabi,Gyabi,Darko Gyabi,3.0,MID,Leeds,315380.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.06,0.0,0.27,0.0,1.3,0.3
247,248.0,Kasper,Schmeichel,Schmeichel,Kasper Schmeichel,1.0,GK,Leicester,449976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,249.0,Jonny,Evans,Evans,Jonny Evans,2.0,DEF,Leicester,610694.0,12.0,811.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,0.0,0.17,0.11,15.2,0.0,14.35,2.3499999999999996
249,250.0,Ryan,Bertrand,Bertrand,Ryan Bertrand,2.0,DEF,Leicester,80983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,251.0,Marc,Albrighton,Albrighton,Marc Albrighton,3.0,MID,Leicester,199332.0,13.0,232.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.37,0.41,4.04,0.0,10.08,-2.92
251,252.0,Nampalys,Mendy,Mendy,Nampalys Mendy,3.0,MID,Leicester,1378423.0,24.0,603.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,605.0,0.0,0.13,0.1,10.68,0.0,17.95,-6.05
252,253.0,Jannik,Vestergaard,Vestergaard,Jannik Vestergaard,2.0,DEF,Leicester,18814821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,254.0,Danny,Ward,Ward,Danny Ward,1.0,GK,Leicester,78321809.0,91.0,2340.0,0.0,0.0,6.0,46.0,0.0,1.0,0.0,0.0,0.0,77.0,12.0,2340.0,1.0,0.0,0.0,42.87,0.0,41.0,-50.0
254,255.0,Jamie,Vardy,Vardy,Jamie Vardy,4.0,FWD,Leicester,6943839.0,56.0,1269.0,1.0,4.0,3.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1255.0,0.0,2.64,0.5,20.49,2.0,50.059999999999995,-5.94
255,256.0,Ricardo,Ricardo,Barbosa Pereira,Ricardo Barbosa Pereira,2.0,DEF,Leicester,84280.0,10.0,277.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,270.0,0.0,0.07,0.64,3.66,1.0,8.34,-1.6600000000000001
256,257.0,Daniel,Amartey,Amartey,Daniel Amartey,2.0,DEF,Leicester,1559813.0,49.0,1518.0,0.0,0.0,5.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1510.0,1.0,1.04,0.44,25.34,4.0,41.56,-7.4399999999999995
257,258.0,Timothy,Castagne,Castagne,Timothy Castagne,2.0,DEF,Leicester,15338760.0,83.0,2265.0,1.0,3.0,7.0,42.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,2265.0,2.0,1.74,1.6500000000000001,40.33,7.0,67.39,-15.610000000000001
258,259.0,Youri,Tielemans,Tielemans,Youri Tielemans,3.0,MID,Leicester,4397689.0,67.0,1705.0,3.0,2.0,5.0,34.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,1700.0,1.0,2.3,2.66,31.51,7.0,67.48,0.4800000000000004
259,260.0,Ayoze,Pérez,Pérez,Ayoze Pérez,3.0,MID,Leicester,271701.0,19.0,378.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,1.05,0.57,5.51,3.0,19.96,0.9599999999999997
260,261.0,James,Maddison,Maddison,James Maddison,3.0,MID,Leicester,19563455.0,105.0,1630.0,9.0,6.0,4.0,35.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,1630.0,1.0,4.08,4.22,28.55,13.0,85.06,-19.94
261,262.0,Kelechi,Iheanacho,Iheanacho,Kelechi Iheanacho,4.0,FWD,Leicester,2108354.0,58.0,731.0,3.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,730.0,0.0,4.17,0.9,17.4,8.0,51.38,-6.62
262,263.0,Hamza,Choudhury,Choudhury,Hamza Choudhury,3.0,MID,Leicester,177815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,264.0,Harvey,Barnes,Barnes,Harvey Barnes,3.0,MID,Leicester,4418465.0,102.0,2035.0,9.0,2.0,6.0,35.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2030.0,2.0,7.54,1.83,36.17,20.0,112.19,10.190000000000001
264,265.0,Wilfred,Ndidi,Ndidi,Wilfred Ndidi,3.0,MID,Leicester,712713.0,25.0,1065.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1065.0,0.0,0.16,0.14,17.88,0.0,28.22,3.2199999999999998
265,266.0,Kiernan,Dewsbury-Hall,Dewsbury-Hall,Kiernan Dewsbury-Hall,3.0,MID,Leicester,2888859.0,75.0,1956.0,2.0,3.0,6.0,34.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1965.0,1.0,1.8900000000000001,2.13,32.92,3.0,65.84,-9.16
266,267.0,Çaglar,Söyüncü,Söyüncü,Çaglar Söyüncü,2.0,DEF,Leicester,801136.0,2.0,78.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1.23,0.0,3.0,1.0
267,268.0,James,Justin,Justin,James Justin,2.0,DEF,Leicester,3010974.0,45.0,1252.0,0.0,2.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1250.0,1.0,0.31,0.49,21.31,2.0,31.33,-13.67
268,269.0,Boubakary,Soumaré,Soumaré,Boubakary Soumaré,3.0,MID,Leicester,1348680.0,28.0,919.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,905.0,0.0,0.03,0.22,19.580000000000002,0.0,24.81,-3.1899999999999995
269,270.0,Luke,Thomas,Thomas,Luke Thomas,2.0,DEF,Leicester,313342.0,17.0,689.0,0.0,1.0,1.0,15.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,690.0,0.0,0.07,0.42,13.96,0.0,13.68,-3.3200000000000003
270,271.0,Patson,Daka,Daka,Patson Daka,4.0,FWD,Leicester,2795594.0,55.0,840.0,4.0,3.0,5.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,825.0,1.0,2.75,1.19,15.200000000000001,2.0,39.57,-15.43
271,272.0,Wesley,W.Fofana,Fofana,Wesley Fofana,2.0,DEF,Chelsea,3398905.0,23.0,737.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,735.0,1.0,0.67,0.12000000000000001,10.809999999999999,0.0,23.38,0.3800000000000008
272,273.0,Lewis,Brunt,Brunt,Lewis Brunt,2.0,DEF,Leicester,922414.0,1.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.01,0.78,0.0,1.03,0.03
273,274.0,James,Milner,Milner,James Milner,3.0,MID,Liverpool,2300507.0,31.0,704.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,680.0,0.0,0.38,1.54,10.83,0.0,28.52,-2.48
274,275.0,Jordan,Henderson,Henderson,Jordan Henderson,3.0,MID,Liverpool,1713959.0,40.0,1251.0,0.0,1.0,5.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1270.0,2.0,0.63,1.76,19.28,0.0,44.43,4.43
275,276.0,Joel,Matip,Matip,Joel Matip,2.0,DEF,Liverpool,2725263.0,21.0,821.0,0.0,0.0,2.0,15.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,825.0,1.0,0.07,0.86,11.79,3.0,28.0,7.0
276,277.0,Thiago,Thiago,Alcántara do Nascimento,Thiago Alcántara do Nascimento,3.0,MID,Liverpool,2127749.0,26.0,1156.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1160.0,0.0,0.44,1.1099999999999999,20.38,0.0,31.53,5.53
277,278.0,Alex,Chamberlain,Oxlade-Chamberlain,Alex Oxlade-Chamberlain,3.0,MID,Liverpool,38140.0,19.0,312.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,310.0,0.0,1.27,0.18,5.96,2.0,17.89,-1.11
278,279.0,Roberto,Firmino,Firmino,Roberto Firmino,4.0,FWD,Liverpool,12032199.0,82.0,1024.0,8.0,4.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1015.0,1.0,4.46,1.8699999999999999,15.47,7.0,58.45,-23.55
279,280.0,Virgil,Van Dijk,van Dijk,Virgil van Dijk,2.0,DEF,Liverpool,35454224.0,96.0,1935.0,3.0,0.0,8.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1935.0,1.0,2.09,0.53,29.06,6.0,60.13,-35.87
280,281.0,Alisson,Alisson,Ramses Becker,Alisson Ramses Becker,1.0,GK,Liverpool,42188349.0,119.0,2340.0,0.0,1.0,10.0,29.0,0.0,1.0,0.0,0.0,0.0,78.0,10.0,2340.0,2.0,0.0,0.01,35.79,0.0,49.03,-69.97
281,282.0,Fabio Henrique,Fabinho,Tavares,Fabio Henrique Tavares,3.0,MID,Liverpool,2468196.0,43.0,1680.0,0.0,0.0,7.0,18.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1680.0,2.0,0.35000000000000003,0.74,24.21,0.0,45.97,2.9699999999999998
